state,year,net in,net out,net total,pct_renters,median_age,pct_female,pct_age_20_34,pct_age_65_plus,pct_college_grads,pct_unemployed,pct_nilf,median_income,home_value
New Jersey,2016,0.016307539092162184,0.025586690183455316,-0.009279151091293132,0.338150873,39,0.51157749,0.19259813,0.153750323,0.282034741,0.030952536,0.278442689,27000,317323.7003006404
New Mexico,2016,0.031490040367236405,0.03202005440352651,-0.0005300140362901051,0.306436042,37,0.505702265,0.201140789,0.163545193,0.187519552,0.035336122,0.329337847,18400,176132.01089529137
New York,2016,0.0133523038476593,0.023025110196852785,-0.009672806349193486,0.426047246,38,0.514203515,0.215713986,0.153485371,0.262024476,0.030592512,0.301552436,24000,293405.26398565696
North Carolina,2016,0.03298271292223292,0.02589505499657391,0.0070876579256590085,0.337391005,38,0.513915241,0.196995739,0.154373778,0.216580557,0.030874105,0.303958553,21000,172730.50665381819
North Dakota,2016,0.0397375752240138,0.05024020790891711,-0.010502632684903312,0.314200221,35,0.484609204,0.235374753,0.145692411,0.206295113,0.018383726,0.227818875,30000,232437.8448742715
Ohio,2016,0.01701796032521866,0.01851900048873721,-0.0015010401635185515,0.3100981,39,0.509436196,0.196123458,0.162456036,0.198630008,0.028590868,0.295272676,23200,129497.64980321558
Oklahoma,2016,0.026334596016969806,0.027365829495229463,-0.001031233478259657,0.333233254,36,0.504339043,0.208674722,0.150022645,0.174089813,0.027920045,0.306163712,20700,126767.19712210086
Oregon,2016,0.034384600445039895,0.02683972948145269,0.007544870963587205,0.355520323,39,0.503462714,0.205918214,0.168309,0.236253883,0.029183833,0.310435291,23000,300042.8408572791
Pennsylvania,2016,0.019932793446645378,0.020488262039174646,-0.0005554685925292686,0.274397897,40,0.510337778,0.196685024,0.174002542,0.227170559,0.029249637,0.309564043,24000,168477.76247763864
Rhode Island,2016,0.03136681868735602,0.03420677199168032,-0.002839953304324301,0.364381414,40,0.516501866,0.20985947,0.164014328,0.253654302,0.02849608,0.302028727,25000,250336.90487411022
South Carolina,2016,0.03369436035978717,0.026343006217177233,0.007351354142609939,0.298938203,39,0.514991477,0.197321411,0.167236666,0.196633461,0.030415316,0.315595937,21000,164941.51915708042
South Dakota,2016,0.037230977522510283,0.03498324216109468,0.0022477353614156065,0.281798917,36,0.496307141,0.204355171,0.159230878,0.201548551,0.021364509,0.244654251,26000,183276.45268442217
Tennessee,2016,0.02596386875882566,0.027827748137210877,-0.0018638793783852178,0.326352081,38,0.512274037,0.199811041,0.157226507,0.187734413,0.02731705,0.313671651,20200,165737.2389604297
Texas,2016,0.019364584950852533,0.01636598096199659,0.002998603988855944,0.353707386,34,0.503552397,0.217648779,0.120185176,0.193410119,0.026967767,0.272491372,21000,182964.50230465774
Utah,2016,0.03566765392819504,0.029025458631879733,0.006642195296315309,0.27066151,30,0.495452143,0.230125225,0.104552053,0.196853583,0.021470449,0.23372084,22000,268692.85303025955
Vermont,2016,0.03432748830698739,0.038232707497922395,-0.0039052191909350054,0.240820437,42,0.50660429,0.187467379,0.182718694,0.264659923,0.019934549,0.283742719,26000,241037.29460204687
Virginia,2016,0.03177990391825509,0.033432987944060015,-0.0016530840258049267,0.321091019,38,0.50830844,0.205825549,0.146072045,0.272719016,0.025055256,0.275872559,26300,250117.59151272374
Washington,2016,0.03578502382423839,0.02718739589827361,0.00859762792596478,0.344941136,37,0.501084111,0.213329583,0.148424122,0.250578897,0.0276014,0.289073271,26800,316312.66799542564
West Virginia,2016,0.02606492815797569,0.028420198901640693,-0.002355270743665004,0.259792191,42,0.505599907,0.181966925,0.187597414,0.156151323,0.035285309,0.379854863,19200,108632.08405733964
Wisconsin,2016,0.020800391589508874,0.02002416290956457,0.0007762286799443026,0.287198577,39,0.504172991,0.197099733,0.160138017,0.213700673,0.022059771,0.268154012,26000,177135.6220942707
Wyoming,2016,0.04583191214179481,0.047180110209571746,-0.0013481980677769387,0.278636586,37,0.493076869,0.203422368,0.149519813,0.183950156,0.030182698,0.267067008,24200,234329.58255290295
Alabama,2017,0.02319880531433434,0.021159296558595754,0.002039508755738585,0.291960383,38,0.514868977,0.195623281,0.164915841,0.180442595,0.026512966,0.351122427,19400,146112.9488672556
Alaska,2017,0.0413190235252588,0.05831107926789553,-0.01699205574263673,0.318444975,34,0.476271129,0.22832947,0.110786096,0.194607966,0.036011327,0.243801323,29440,284983.5015167626
Arizona,2017,0.037738066297370663,0.024032017560715026,0.013706048736655638,0.339976227,37,0.503302752,0.203263985,0.170683283,0.202737067,0.026559411,0.319000409,23000,238820.3365318566
Arkansas,2017,0.02675216741707219,0.023678961420751245,0.003073205996320945,0.326459693,38,0.507929856,0.195523785,0.165543214,0.164365227,0.025642425,0.329820899,20000,140795.3689563456
California,2017,0.013384107203236843,0.01699071693044467,-0.0036066097272078254,0.431339117,36,0.503127895,0.222077676,0.139310958,0.237677934,0.029887457,0.289920722,23000,491681.6399288469
Colorado,2017,0.04094576926977011,0.035486512199447436,0.005459257070322673,0.319346142,36,0.496890044,0.221987482,0.138500387,0.293449226,0.02300347,0.253668617,30000,360155.52361448
Connecticut,2017,0.02343027030644516,0.02789987943156649,-0.004469609125121329,0.29376838,40,0.512071845,0.193278271,0.167230555,0.28389737,0.033014751,0.280278269,30000,253237.33836027794
Delaware,2017,0.04045570943956054,0.03770585771757569,0.0027498517219848514,0.270643981,40,0.516157469,0.197382578,0.181052021,0.231841104,0.027046414,0.322806332,25500,263218.28135823953
District of Columbia,2017,0.08211182663804559,0.09515906190359104,-0.013047235265545451,0.513375179,34,0.527738871,0.310982287,0.121172036,0.432654343,0.03452733,0.250687348,40000,548573.0952258451
Florida,2017,0.02727064714952376,0.021935850333618157,0.005334796815905603,0.346017518,42,0.511276138,0.189039286,0.200853825,0.219435628,0.026453175,0.34283096,21200,215729.69440936833
Georgia,2017,0.027077924290865855,0.024950909177206982,0.0021270151136588734,0.350002335,36,0.513429227,0.203263492,0.134467067,0.213725285,0.028836041,0.28940889,21820,178299.38165776548
Hawaii,2017,0.032930710614921144,0.04711096334234094,-0.014180252727419795,0.365244218,39,0.49811984,0.208679559,0.17784115,0.23694991,0.01898023,0.281951163,29600,577932.0497639296
Idaho,2017,0.0424387698606171,0.03405101494193499,0.008387754918682107,0.281149695,36,0.49596696,0.194519562,0.153632357,0.180031603,0.019974455,0.294438429,21000,227289.8716076681
Illinois,2017,0.01541092860537305,0.026659462913552135,-0.011248534308179086,0.301921813,37,0.508929487,0.205168433,0.151874278,0.2457139,0.031838718,0.279449896,25000,184880.7989313217
Indiana,2017,0.021586571268454174,0.020143183212783893,0.0014433880556702812,0.27663872,37,0.50793392,0.20001341,0.153699411,0.188660617,0.023883358,0.289808721,23800,137975.43458734863
Iowa,2017,0.024806880214234217,0.025624739863264544,-0.0008178596490303267,0.239311876,38,0.505595396,0.196287898,0.166502581,0.206454757,0.019933808,0.258005265,27300,147591.32755041035
Kansas,2017,0.029946557522354596,0.03461681141861541,-0.004670253896260815,0.302263241,36,0.500894401,0.205536807,0.154514931,0.233341675,0.022863092,0.264819234,25000,140052.58207140892
Kentucky,2017,0.023609993826458314,0.0226922770761472,0.0009177167503111143,0.303233428,38,0.506831434,0.195027198,0.159159838,0.170395329,0.025831863,0.326453817,20200,129267.22950909972
Louisiana,2017,0.01573144660798512,0.021997339107925385,-0.006265892499940265,0.320304513,36,0.511509109,0.205979592,0.148606216,0.167161472,0.030728174,0.323833938,18700,178438.0657279972
Maine,2017,0.02589765089887955,0.020907232873412326,0.004990418025467222,0.225664661,44,0.509481573,0.1743557,0.198820726,0.246702053,0.021961858,0.315050374,25000,213111.7061202502
Maryland,2017,0.027664296317622874,0.03086536307082669,-0.0032010667532038177,0.303741943,38,0.514248014,0.202195342,0.14872797,0.287393445,0.027622127,0.25914642,30100,298531.1139460725
Massachusetts,2017,0.021546885489082297,0.02567682251009404,-0.004129937021011741,0.325241672,39,0.514194471,0.213455049,0.161608929,0.323023392,0.024550648,0.27610437,30000,399353.3515085495
Michigan,2017,0.015103239867104238,0.015104741264011972,-1.5013969077333489e-06,0.255175933,39,0.507806572,0.196833245,0.166927634,0.209405528,0.028784887,0.313849668,23700,150684.77821248746
Minnesota,2017,0.02098077592379614,0.022762704310415396,-0.001781928386619256,0.244255018,37,0.503142055,0.199475452,0.153733472,0.254942164,0.020990904,0.240375418,30000,228167.54969433337
Mississippi,2017,0.024957490250158552,0.026500286758481446,-0.0015427965083228933,0.304422439,37,0.514662377,0.191180255,0.155984384,0.150278476,0.030376998,0.342408431,18000,134253.690122296
Missouri,2017,0.02731131776359022,0.025531474032713348,0.0017798437308768726,0.289842108,38,0.509060883,0.200115089,0.165155756,0.207442932,0.023044126,0.296144029,24000,152391.6859422021
Montana,2017,0.03411953770797848,0.027255549479739315,0.006863988228239165,0.276753867,39,0.500945746,0.196044143,0.180728477,0.225752099,0.016495112,0.291385093,24000,238522.02157933937
Nebraska,2017,0.027719632967078217,0.025427505256135796,0.002292127710942421,0.29826736,36,0.500753095,0.206138195,0.153417886,0.216099779,0.01843677,0.23363346,28000,162033.89146569002
Nevada,2017,0.044905002807532825,0.03373775870217513,0.011167244105357695,0.418387486,38,0.499055883,0.206153089,0.153265851,0.178306553,0.029658387,0.288865155,24200,250539.08524308258
New Hampshire,2017,0.039746998291178906,0.031785049604171806,0.0079619486870071,0.255206491,43,0.503229458,0.190042412,0.175726004,0.275539453,0.023250757,0.265642931,30000,255617.72746057782
New Jersey,2017,0.01707101452707355,0.025265709375776,-0.008194694848702451,0.330135413,39,0.511632705,0.192491398,0.157178987,0.289684003,0.027668316,0.277683639,28340,327455.92862586974
New Mexico,2017,0.027758277304487284,0.03263499348473702,-0.0048767161802497384,0.29125173,37,0.502288716,0.200981768,0.167117482,0.188574617,0.029342886,0.340519235,18900,180849.80549863577
New York,2017,0.014524829085586822,0.023019450158729835,-0.008494621073143013,0.418722098,38,0.514013598,0.21523231,0.159570877,0.268428077,0.028107753,0.30031539,25000,310010.6271433229
North Carolina,2017,0.03089356400653794,0.02424334615314838,0.00665021785338956,0.322117398,38,0.513297861,0.197659319,0.158513149,0.223318839,0.026306724,0.302437582,22500,183041.3662134262
North Dakota,2017,0.0501113959612753,0.050547037954945674,-0.00043564199367037565,0.294608237,35,0.486495109,0.235360931,0.148395603,0.216529674,0.013888135,0.235771314,30000,228768.74836929282
Ohio,2017,0.017267978974851713,0.01798273151245973,-0.0007147525376080162,0.305666225,39,0.5103005,0.196495654,0.165934375,0.201543769,0.025837216,0.297409837,24300,135832.036097836
Oklahoma,2017,0.026306256937059104,0.024903794647778813,0.0014024622892802908,0.326634297,36,0.50570587,0.205005821,0.152100403,0.174389396,0.025920764,0.305079748,20800,130225.89438978874
Oregon,2017,0.036448378956072676,0.027119525964541494,0.009328852991531182,0.341498551,39,0.504163392,0.204790942,0.170703895,0.243633496,0.025921508,0.307053773,24700,328993.82856231113
Pennsylvania,2017,0.019733890708707985,0.020177076560830398,-0.000443185852122413,0.270702587,40,0.509584252,0.195373298,0.177865325,0.233643228,0.0271399,0.307910086,25000,174704.68329887142
Rhode Island,2017,0.035143803484624946,0.02912293303057686,0.006020870454048085,0.338864462,39,0.515978555,0.211794772,0.1665152,0.247158702,0.0317108,0.285501949,26000,268635.91740496847
South Carolina,2017,0.033541265161709806,0.02623889481156551,0.0073023703501442945,0.295657823,39,0.51503343,0.194149156,0.172487132,0.20044726,0.027676311,0.320791725,21000,172849.94415410564
South Dakota,2017,0.03047181946153146,0.03221405210515987,-0.0017422326436284073,0.267845357,37,0.498069374,0.205751403,0.163238531,0.192740661,0.018449612,0.246579721,26600,191042.06325111949
Tennessee,2017,0.028892941841039965,0.023655256454345044,0.0052376853866949215,0.321935401,38,0.512943003,0.199757921,0.15954773,0.196377031,0.023897466,0.30872989,22000,178268.05198268886
Texas,2017,0.018783094437914167,0.01690493830759914,0.0018781561303150285,0.341085631,34,0.503472828,0.215822229,0.122218667,0.19852631,0.025067307,0.274191336,22000,194975.291748632
Utah,2017,0.03258432958913263,0.029697287653685556,0.0028870419354470704,0.263622187,31,0.49652931,0.228465878,0.107973253,0.209676021,0.017481599,0.230344122,23700,291892.7164241133
Vermont,2017,0.035322869571257125,0.03394649101406847,0.0013763785571886539,0.25220594,42,0.504727759,0.197400173,0.189386153,0.27775524,0.023419925,0.290990079,26300,251815.53959483278
Virginia,2017,0.02991810591838397,0.03159370212446448,-0.0016755962060805117,0.308697382,38,0.508708008,0.207467751,0.150336599,0.278787771,0.023529815,0.275096635,28000,258920.8777888801
Washington,2017,0.03563242717977005,0.027638436156050755,0.007993991023719293,0.336984959,37,0.500666172,0.214657462,0.150523857,0.255582188,0.024928356,0.283558044,28900,351016.6343828326
West Virginia,2017,0.022247048055225305,0.02408690657754198,-0.0018398585223166758,0.252736311,42,0.506300882,0.176497378,0.192526174,0.148651023,0.029104715,0.389971787,18800,109555.05917544849
Wisconsin,2017,0.019631516715638304,0.01987804354736869,-0.00024652683173038634,0.29276697,39,0.503545088,0.19402904,0.165406576,0.218965874,0.018117903,0.269479006,27500,187427.5165976603
Wyoming,2017,0.03227820179499654,0.044862520591229735,-0.012584318796233195,0.271123655,37,0.488117863,0.199632324,0.156212078,0.188816102,0.026006577,0.266419823,26800,235186.1532562993
Alabama,2018,0.022618564270279643,0.020430974250821972,0.0021875900194576713,0.296861967,39,0.516341777,0.196585589,0.16952125,0.180177832,0.025368918,0.347992613,20000,151938.26113472707
Alaska,2018,0.04414272433728843,0.053821953915483375,-0.009679229578194948,0.299048869,35,0.485194688,0.222345472,0.118131965,0.203569656,0.036652573,0.244473434,30000,289238.92417926446
Arizona,2018,0.03860489578692203,0.025818396265069214,0.012786499521852814,0.336989584,38,0.502818042,0.205581815,0.175373826,0.208198927,0.025406999,0.320698345,24000,257061.91167875237
Arkansas,2018,0.024590039990443423,0.023525267630117093,0.0010647723603263298,0.31840004,38,0.511105655,0.19670452,0.167844185,0.163937521,0.020828681,0.333114232,20000,146071.81698272613
California,2018,0.012809009888791963,0.017714217611055863,-0.0049052077222639,0.429267201,36,0.502991136,0.221226788,0.143379593,0.243887859,0.02812566,0.28792047,24500,538586.4272071988
Colorado,2018,0.042455488867534676,0.036599949919266406,0.00585553894826827,0.314779888,36,0.497278759,0.221336465,0.142042649,0.301182991,0.021558181,0.25271334,30000,387052.96310896246
Connecticut,2018,0.02394379293669696,0.032299016482436785,-0.008355223545739823,0.301711188,41,0.512920187,0.191405016,0.171268507,0.292589985,0.029494789,0.279874268,30000,259101.52100503028
Delaware,2018,0.03593249684491588,0.03497217515514681,0.0009603216897690683,0.270456827,41,0.517254963,0.192053939,0.187932641,0.226683803,0.028668147,0.301459618,27010,270319.4542975161
District of Columbia,2018,0.06854300531278557,0.08658327201373558,-0.01804026670095002,0.516925639,33,0.526073556,0.306546327,0.12085614,0.457414354,0.045197201,0.243772199,40500,577609.0089510096
Florida,2018,0.027841673755552646,0.02269214767576011,0.005149526079792535,0.334498722,42,0.511855657,0.188302211,0.20475339,0.22673789,0.025404279,0.339305307,22200,232163.47788865186
Georgia,2018,0.02634590088316926,0.022425800455094354,0.003920100428074905,0.33878763,36,0.513392826,0.205423274,0.138506912,0.222396745,0.023973345,0.291983393,23500,193705.17801238445
Hawaii,2018,0.03852376620147572,0.04794724541853108,-0.009423479217055358,0.378008027,39,0.499332273,0.205502182,0.184702332,0.24260907,0.018088816,0.28053328,29600,606913.3433103921
Idaho,2018,0.04598052982667303,0.032394845754204704,0.013585684072468324,0.268714428,36,0.498711669,0.19578351,0.160037464,0.185179295,0.021105251,0.29308269,22600,253533.17209325757
Illinois,2018,0.01639939666221243,0.024151250598569513,-0.007751853936357082,0.302024868,38,0.508065721,0.204719616,0.156245075,0.253996757,0.028717267,0.278975644,26000,193097.74374203014
Indiana,2018,0.021965392741633536,0.020779177700670774,0.0011862150409627618,0.273601222,37,0.507767476,0.20053414,0.157004805,0.18958131,0.022791958,0.28618334,25000,147858.49211927652
Iowa,2018,0.02378702185678481,0.02275803894172655,0.001028982915058263,0.247949635,38,0.503063706,0.195658311,0.171090048,0.203302763,0.019621405,0.259025172,28000,153705.23718064712
Kansas,2018,0.03331282913414756,0.03385516073598358,-0.0005423316018360186,0.29322963,37,0.50032423,0.201138928,0.158052694,0.230650762,0.0202328,0.263315256,25200,146912.00132744314
Kentucky,2018,0.025019967318381214,0.022884466389222622,0.0021355009291585923,0.297638395,39,0.508794195,0.198398219,0.164027767,0.179879071,0.023201583,0.326228705,21700,136982.98951492994
Louisiana,2018,0.01767403180608814,0.02070497613604129,-0.003030944329953149,0.319188417,37,0.511408423,0.204449678,0.154786138,0.17005767,0.029049923,0.323430497,20000,180975.90566476271
Maine,2018,0.026211110230006156,0.019077445489471632,0.007133664740534524,0.231150684,45,0.512092014,0.174113347,0.206522844,0.235471502,0.020242767,0.309624747,27000,227254.07074978188
Maryland,2018,0.027318675421845535,0.03065697873652684,-0.003338303314681306,0.291368057,38,0.515171981,0.200604926,0.153777489,0.294745179,0.026096866,0.259903904,32000,309048.2407504485
Massachusetts,2018,0.02107613817467141,0.026314335011705093,-0.0052381968370336825,0.325856245,39,0.514007931,0.214551685,0.164766523,0.330587058,0.026254249,0.273347312,30000,424351.2468647042
Michigan,2018,0.014080965653609417,0.015477893201167681,-0.0013969275475582636,0.255720862,39,0.507772325,0.19826189,0.171647818,0.214103061,0.025676389,0.312399015,24300,162402.88611341736
Minnesota,2018,0.018087883264874656,0.020295906313454095,-0.002208023048579439,0.24153284,38,0.500097751,0.201330594,0.158160878,0.26532374,0.018753813,0.244622565,31000,243627.2132748279
Mississippi,2018,0.02300626210154761,0.025896082865300596,-0.0028898207637529857,0.304986054,37,0.516291147,0.1965331,0.158837179,0.162430647,0.032617452,0.344903952,18000,137443.99786611416
Missouri,2018,0.025164919382750253,0.02888316046812945,-0.0037182410853791974,0.291944832,38,0.509833914,0.200753715,0.169349078,0.21254847,0.021230722,0.300335822,25000,160991.07634958654
Montana,2018,0.04124051468162323,0.03391703722782135,0.00732347745380188,0.288222309,40,0.49425071,0.189664927,0.190642047,0.223504549,0.018641539,0.293159686,25000,252884.6716829485
Nebraska,2018,0.028637720945534337,0.028719063938438205,-8.134299290386837e-05,0.287878615,36,0.502714501,0.199129411,0.15725809,0.2283125,0.016378751,0.242624664,27700,172185.281875986
Nevada,2018,0.04240084347589572,0.030418880838859307,0.011981962637036412,0.405062695,38,0.498597083,0.204629461,0.157673102,0.176568486,0.028443589,0.292492862,25000,285597.6346046371
New Hampshire,2018,0.03596728016359918,0.03270886167044358,0.0032584184931555987,0.237825584,43,0.504659358,0.187730111,0.180900318,0.279398559,0.018912423,0.274916876,30000,272891.9191583065
New Jersey,2018,0.01813175519782427,0.02621245686895528,-0.008080701671131011,0.323063651,39,0.512274317,0.191111094,0.161710026,0.297167543,0.025203738,0.274026213,30000,341509.8835458881
New Mexico,2018,0.028982710154563517,0.035859799113076914,-0.006877088958513397,0.31054324,38,0.50363458,0.200016894,0.176338199,0.191337521,0.026898085,0.347689828,19100,187802.25602941914
New York,2018,0.013163522835114289,0.02360947168617559,-0.0104459488510613,0.417662251,39,0.514544031,0.213601134,0.164230052,0.276930515,0.025282147,0.302991591,26000,329819.67921301903
North Carolina,2018,0.03101657105816903,0.023561930148131904,0.007454640910037124,0.32347062,38,0.513598822,0.19786664,0.162528868,0.228689609,0.024340163,0.301291168,23800,195416.77176952083
North Dakota,2018,0.04499049778281599,0.04427857159147162,0.0007119261913443725,0.312236787,35,0.486603331,0.237615399,0.152249048,0.202340026,0.0141262,0.238824488,32000,224729.57950029112
Ohio,2018,0.017137447563483094,0.01795391572656759,-0.000816468163084498,0.30308889,39,0.509484713,0.196086776,0.170541588,0.208260069,0.0253492,0.295646362,25000,144338.1057482609
Oklahoma,2018,0.02744955509302787,0.025172054923288684,0.0022775001697391863,0.325620156,36,0.505571915,0.204973829,0.156570284,0.177657359,0.020839045,0.300970637,22000,134976.41660850734
Oregon,2018,0.033863535444894906,0.03216571872921438,0.0016978167156805266,0.343322246,39,0.503735283,0.204712659,0.176700242,0.250539228,0.02369215,0.306956358,26000,351801.5080603198
Pennsylvania,2018,0.020002052908712074,0.019114036108346947,0.0008880168003651268,0.270502832,40,0.510487497,0.195496546,0.181901076,0.235493704,0.024998477,0.3040163,25800,183107.3127046719
Rhode Island,2018,0.03133757961783439,0.03027083160736064,0.0010667480104737531,0.332309671,40,0.513117661,0.211109272,0.172291134,0.257385926,0.031537432,0.298054033,27200,287280.68817498436
South Carolina,2018,0.03708565104153203,0.028471089321799616,0.008614561719732416,0.291255706,39,0.514336483,0.192522925,0.176833309,0.202045307,0.024537939,0.320127723,22000,182923.36278309728
South Dakota,2018,0.030730966599370343,0.03304655509751763,-0.0023155884981472877,0.283220457,37,0.497224662,0.196629016,0.164852902,0.200977064,0.018786378,0.248427006,27000,200102.89418262348
Tennessee,2018,0.0312832813581364,0.026138109091490624,0.005145172266645775,0.311527605,38,0.512342079,0.199088185,0.162902123,0.197361008,0.027341023,0.308531893,22300,191312.87341827434
Texas,2018,0.0199038367398684,0.016487265590533724,0.0034165711493346768,0.343187799,34,0.50346976,0.214370888,0.125277103,0.203744637,0.024152071,0.27308687,22800,207120.48961724268
Utah,2018,0.032370196072387954,0.02975186295742099,0.0026183331149669635,0.258790518,31,0.495719693,0.227974711,0.110022919,0.215642315,0.016199399,0.235363267,25000,319370.5896317219
Vermont,2018,0.042314305889998245,0.033937901069845414,0.008376404820152832,0.247972614,43,0.505386405,0.191011003,0.195866511,0.294779331,0.019238415,0.284231653,27780,262797.0620161754
Virginia,2018,0.03252515924096131,0.03140883177870521,0.0011163274622561017,0.314392115,38,0.508276251,0.205306841,0.155159178,0.283227074,0.021016039,0.277388633,28400,268544.06181457447
Washington,2018,0.03500478101450887,0.030257353156184722,0.00474742785832415,0.33879851,37,0.499752176,0.217330665,0.154326449,0.26409196,0.022229046,0.284038637,30000,387537.34196958784
West Virginia,2018,0.02452464995552771,0.026020825157452097,-0.0014961752019243858,0.248537516,42,0.504541397,0.178601885,0.200397379,0.159795042,0.026828077,0.384426126,20000,113276.4467433452
Wisconsin,2018,0.019927410556330714,0.01847775661600417,0.0014496539403265445,0.283574046,39,0.503321884,0.192767849,0.168709474,0.219931546,0.015800108,0.272510101,28800,199327.6488947441
Wyoming,2018,0.04507880119187131,0.04586384709002526,-0.0007850458981539452,0.26452867,38,0.491940104,0.193475578,0.168735947,0.190998672,0.01873863,0.266939801,27000,239008.8868875222
Alabama,2019,0.021606311071904392,0.02043034878801402,0.0011759622838903722,0.282222474,39,0.515935662,0.194148497,0.174207174,0.187427152,0.022539023,0.338196703,21500,160380.21497864008
Alaska,2019,0.04713023655830585,0.0683144585356282,-0.02118422197732235,0.314522005,34,0.482634698,0.232630939,0.12736332,0.209786138,0.028367359,0.26829655,31100,306801.91191969847
Arizona,2019,0.03517683199502265,0.024543766755975326,0.010633065239047328,0.329781059,38,0.50224758,0.205472475,0.179414861,0.21443999,0.023783038,0.319235244,25000,274577.90302044887
Arkansas,2019,0.019980569103134303,0.021610795349880935,-0.001630226246746632,0.314383572,38,0.511570997,0.194206118,0.17306558,0.165078315,0.022407353,0.331277313,21100,151812.9745953975
California,2019,0.012286444843174893,0.016761624696628008,-0.004475179853453115,0.427294713,37,0.502718766,0.219374724,0.147685211,0.249605445,0.026080512,0.287329493,26000,554097.2442127507
Colorado,2019,0.042198251806755155,0.03523917996657876,0.006959071840176398,0.303517473,37,0.495078781,0.223325396,0.147130725,0.308488529,0.020473764,0.252495166,32000,405692.4810160265
Connecticut,2019,0.02549387228601699,0.029915007303726735,-0.0044211350177097465,0.30033038,41,0.510764772,0.192735115,0.176796987,0.296865862,0.02983154,0.276248167,31300,262424.5909210681
Delaware,2019,0.03940021786514956,0.02983060899997476,0.009569608865174797,0.268347361,41,0.515313772,0.192562058,0.194187709,0.248188473,0.021908799,0.306492127,30000,277904.9429115963
District of Columbia,2019,0.08440756010986931,0.07650692225772097,0.00790063785214834,0.510794914,34,0.523995075,0.303004326,0.124256641,0.453097348,0.037917163,0.245940129,45000,593845.615997216
Florida,2019,0.02828527111402108,0.021857742494465315,0.006427528619555766,0.329860357,42,0.511111389,0.187410527,0.209393243,0.230132532,0.022217424,0.335708739,24000,244269.4840744678
Georgia,2019,0.027099638393387766,0.024338334962831883,0.0027613034305558823,0.330624201,37,0.512703506,0.204278477,0.143525505,0.226013977,0.024419956,0.290925962,25000,207979.44477298984
Hawaii,2019,0.03558657206123342,0.04883590288638409,-0.013249330825150674,0.35775621,39,0.497848676,0.199354885,0.18990276,0.239790744,0.018513679,0.282366626,30850,617878.8059024988
Idaho,2019,0.04462324727785722,0.03161928138311432,0.013003965894742904,0.256154085,36,0.497797226,0.198258038,0.161410469,0.197799185,0.017454318,0.283039509,25000,283482.49284136307
Illinois,2019,0.015205711879490822,0.02446577887890988,-0.009260066999419057,0.292836996,38,0.509709851,0.204577464,0.161378148,0.261342312,0.024700081,0.279617428,28600,198268.27741524993
Indiana,2019,0.022749535787372367,0.021512750791544057,0.0012367849958283099,0.266036057,38,0.506942362,0.201546919,0.16088009,0.191393358,0.021581889,0.285388369,25800,158053.20743653495
Iowa,2019,0.02327524480318833,0.024023681161107605,-0.0007484363579192757,0.252177606,38,0.503861087,0.196668537,0.175484538,0.209278083,0.02004805,0.26432282,29590,161377.81564767787
Kansas,2019,0.03286938994651188,0.03110333418039116,0.0017660557661207214,0.290037737,37,0.50475335,0.200704421,0.164154293,0.227821649,0.018292227,0.266149821,28000,154113.70009063455
Kentucky,2019,0.022629589154117415,0.022913074017157656,-0.0002834848630402405,0.297178643,39,0.506958992,0.194208036,0.169175094,0.181953558,0.02226864,0.328536802,22900,144720.73382941386
Louisiana,2019,0.014719992618241431,0.020817303934765052,-0.006097311316523621,0.308576375,37,0.511971277,0.203429104,0.159453828,0.176729276,0.025353672,0.323660502,20500,186930.69268574825
Maine,2019,0.027130880647855002,0.028795346632253017,-0.0016644659843980149,0.232780246,44,0.513854213,0.178984416,0.213101802,0.252292793,0.017491289,0.316055801,27000,238379.71016990053
Maryland,2019,0.02370826687127337,0.030667135125187175,-0.006958868253913803,0.30046678,39,0.515501482,0.197770474,0.159039843,0.297077417,0.025577437,0.260315961,34000,319741.73018267564
Massachusetts,2019,0.02110086099960311,0.026198522383567763,-0.005097661383964652,0.324714403,39,0.513664484,0.21472098,0.169966847,0.33584853,0.022145076,0.268338657,34000,436290.07881463296
Michigan,2019,0.013360108607052211,0.015448498195892411,-0.0020883895888402,0.248780773,39,0.507824634,0.198113781,0.176731678,0.219474455,0.025439335,0.308946448,25700,172602.85842929463
Minnesota,2019,0.019177666950361733,0.02056039853249521,-0.0013827315821334785,0.236211866,38,0.503434621,0.199102175,0.1632509,0.267709666,0.016936211,0.243820164,34900,256422.9705003578
Mississippi,2019,0.020953977885932066,0.020473115876459495,0.0004808620094725706,0.303327891,38,0.517837313,0.190598656,0.163878892,0.153091125,0.029737422,0.339896961,19000,142321.16418818882
Missouri,2019,0.025099275960562776,0.02251244915455192,0.0025868268060108557,0.286182583,38,0.509850706,0.198505954,0.172744674,0.217780966,0.019255623,0.30066536,25400,169073.9245767556
Montana,2019,0.03865868680427703,0.03733148651464026,0.0013272002896367735,0.265094341,40,0.498119348,0.187744321,0.195382016,0.237155892,0.020935124,0.298716852,25000,266415.21763117716
Nebraska,2019,0.02410830313951194,0.02746225217183591,-0.0033539490323239683,0.290726155,36,0.501316165,0.20135566,0.162278072,0.235428617,0.017573852,0.239045744,30000,181736.19842122658
Nevada,2019,0.043610153112803834,0.03511169676707245,0.008498456345731382,0.409423743,38,0.499811698,0.205277914,0.16150156,0.183697514,0.025937972,0.292648165,26200,306017.8159121335
